"","English.Word","anger","disgust","fear","joy","negative","positive","sadness","surprise","Spanish.Word"
"8580","offended",1,0,0,0,1,0,1,0,"ofendido"
"8581","offender",1,1,1,0,1,0,1,0,"delincuente"
"8582","offense",1,1,1,0,1,0,1,0,"ofensa"
"8583","offensive",1,1,0,0,1,0,0,0,"ofensivo"
"8584","offer",0,0,0,0,0,1,0,0,"oferta"
"8587","offhand",0,0,0,0,1,0,0,0,"de improviso"
"8589","officer",0,0,0,0,0,1,0,0,"oficial"
"8593","offing",0,0,0,0,1,0,0,0,"lontananza"
"8595","offset",0,0,0,0,0,1,0,0,"compensar"
"8596","offshoot",0,0,0,0,0,1,0,0,"vástago"
"8600","ogre",0,1,1,0,1,0,0,0,"ogro"
"8604","olfactory",0,0,0,0,1,0,0,0,"olfativo"
"8605","oligarchy",0,0,0,0,1,0,0,0,"oligarquía"
"8609","omen",0,0,1,0,1,0,0,0,"presagio"
"8610","ominous",0,0,1,0,1,0,0,0,"ominoso"
"8612","omit",0,0,0,0,1,0,0,0,"omitir"
"8615","omnipotence",0,0,1,0,1,1,0,0,"omnipotencia"
"8618","omniscient",0,0,0,0,0,1,0,0,"omnisciente"
"8621","onerous",1,0,0,0,1,0,1,0,"oneroso"
"8628","onus",0,0,0,0,1,0,0,0,"carga"
"8631","ooze",0,1,0,0,1,0,0,0,"rezumar"
"8635","opaque",0,0,0,0,1,0,0,0,"opaco"
"8641","openness",0,0,0,0,0,1,0,0,"franqueza"
"8642","opera",1,0,1,1,0,1,1,1,"ópera"
"8643","operatic",0,0,0,0,1,0,0,0,"operístico"
"8644","operation",0,0,1,0,0,0,0,0,"operación"
"8650","opiate",0,0,0,0,1,0,0,0,"opiáceo"
"8652","opinionated",1,0,0,0,1,0,0,0,"dogmático"
"8653","opium",1,1,1,0,1,0,1,0,"opio"
"8654","opponent",1,1,1,0,1,0,0,0,"adversario"
"8655","opportune",0,0,0,1,0,1,0,0,"oportuno"
"8657","opportunity",0,0,0,0,0,1,0,0,"oportunidad"
"8658","oppose",0,0,0,0,1,0,0,0,"oponerse a"
"8659","opposed",1,0,1,0,1,0,0,0,"opuesto"
"8663","opposition",1,0,0,0,1,0,0,0,"oposición"
"8664","oppress",1,1,1,0,1,0,1,0,"oprimir"
"8665","oppression",1,1,1,0,1,0,1,0,"opresión"
"8666","oppressive",1,1,1,0,1,0,1,0,"opresivo"
"8667","oppressor",1,0,1,0,1,0,1,0,"opresor"
"8671","optimism",0,0,0,1,0,1,0,1,"optimismo"
"8672","optimist",0,0,0,0,0,1,0,0,"optimista"
"8673","option",0,0,0,0,0,1,0,0,"opción"
"8674","optional",0,0,0,0,0,1,0,0,"opcional"
"8681","oracle",0,0,0,0,0,1,0,0,"oráculo"
"8684","oration",0,0,0,0,0,1,0,0,"oración"
"8691","orc",1,1,1,0,1,0,0,0,"orco"
"8693","orchestra",1,0,0,1,0,1,1,0,"orquesta"
"8694","ordained",0,0,0,0,0,1,0,0,"ordenado"
"8695","ordeal",1,0,0,0,1,0,0,1,"prueba"
"8697","orderly",0,0,0,0,0,1,0,0,"ordenado"
"8700","ordination",0,0,0,1,0,1,0,0,"ordenación"
"8701","ordnance",0,0,1,0,1,0,0,0,"artillería"
"8704","organ",0,0,0,1,0,0,0,0,"Organo"
"8705","organic",0,0,0,0,0,1,0,0,"orgánico"
"8708","organization",0,0,0,1,0,1,0,1,"organización"
"8709","organize",0,0,0,0,0,1,0,0,"organizar"
"8710","organized",0,0,0,0,0,1,0,0,"organizado"
"8711","orgasm",0,0,0,1,0,1,0,0,"orgasmo"
"8718","originality",0,0,0,0,0,1,0,1,"originalidad"
"8725","ornamented",0,0,0,0,0,1,0,0,"adornado"
"8726","ornate",0,0,0,0,0,1,0,0,"florido"
"8727","orphan",0,0,1,0,1,0,1,0,"huérfano"
"8736","ostensibly",0,0,0,0,1,0,0,0,"aparentemente"
"8741","oust",1,0,0,0,1,0,1,0,"expulsar"
"8743","outburst",1,0,1,1,1,1,1,1,"explosión"
"8744","outcast",0,1,1,0,1,0,1,0,"paria"
"8745","outcome",0,0,0,0,0,1,0,0,"Salir"
"8746","outcry",1,0,1,0,1,0,0,1,"grito"
"8747","outdo",0,0,0,0,0,1,0,0,"exceder"
"8752","outhouse",0,1,0,0,1,0,0,0,"anexo"
"8754","outlandish",0,0,0,0,1,0,0,0,"extravagante"
"8756","outlaw",0,0,0,0,1,0,0,0,"proscrito"
"8763","outpost",0,0,1,0,0,0,0,0,"avanzada"
"8766","outrage",1,1,0,0,1,0,0,0,"Indignacion"
"8767","outrageous",0,0,0,0,0,0,0,1,"indignante"
"8771","outsider",0,0,1,0,0,0,0,0,"forastero"
"8774","outstanding",0,0,0,1,1,1,0,0,"sobresaliente"
"8776","outward",0,0,0,0,0,1,0,0,"exterior"
"8782","ovation",0,0,0,0,1,0,1,0,"ovación"
"8785","overbearing",1,0,0,0,1,0,0,0,"despótico"
"8786","overburden",0,0,0,0,1,0,0,0,"sobrecargar"
"8787","overcast",0,0,0,0,1,0,0,0,"nublado"
"8790","overdo",0,0,0,0,1,0,0,0,"exagerar"
"8791","overdose",0,0,0,0,1,0,0,0,"sobredosis"
"8792","overdue",0,0,0,0,1,0,1,1,"atrasado"
"8793","overestimate",0,0,0,0,0,0,0,1,"sobreestimar"
"8794","overestimated",0,0,0,0,1,0,0,0,"sobreestimado"
"8795","overflow",0,0,0,0,1,0,0,0,"Desbordamiento"
"8797","overgrown",0,0,0,0,1,0,0,0,"descuidado"
"8802","overjoyed",0,0,0,1,0,1,0,0,"lleno de alegría"
"8806","overload",0,0,0,0,1,0,1,0,"sobrecarga"
"8808","overpaid",0,0,0,0,1,0,0,0,"pagado en exceso"
"8810","overpower",0,0,0,0,1,0,0,0,"dominar"
"8811","overpowering",1,0,1,0,1,0,0,0,"abrumador"
"8812","overpriced",1,1,0,0,1,0,1,0,"caro"
"8817","oversight",0,0,0,0,1,0,0,0,"vigilancia"
"8820","overt",0,0,1,0,0,0,0,0,"abierto"
"8823","overthrow",0,0,1,0,1,0,0,0,"derrocamiento"
"8825","overturn",0,0,0,0,1,0,0,0,"anular"
"8826","overwhelm",0,0,0,0,1,0,0,0,"abrumar"
"8827","overwhelmed",0,0,0,0,1,0,1,0,"abrumada"
"8828","overwhelming",0,0,0,0,0,1,0,0,"agobiante"
"8831","owing",1,1,1,0,1,0,1,0,"debido"
"8833","ownership",0,0,0,0,0,1,0,0,"propiedad"
"8835","oxidation",0,0,0,0,1,0,0,0,"oxidación"
"8840","pacific",0,0,0,0,0,1,0,0,"Pacífico"
"8847","pad",0,0,0,0,0,1,0,0,"almohadilla"
"8848","padding",0,0,0,0,0,1,0,0,"relleno"
"8849","paddle",0,0,0,0,0,1,0,0,"paleta"
"8861","pain",0,0,1,0,1,0,1,0,"dolor"
"8862","pained",0,0,1,0,1,0,1,0,"dolorido"
"8863","painful",1,1,1,0,1,0,1,0,"doloroso"
"8864","painfully",0,0,0,0,1,0,1,0,"penosamente"
"8866","pains",0,0,0,0,1,0,0,0,"esfuerzos"
"8876","palatable",0,0,0,0,0,1,0,0,"sabroso"
"8883","palliative",0,0,0,0,0,1,0,0,"paliativo"
"8886","palpable",0,0,0,0,0,0,0,1,"palpable"
"8887","palsy",0,1,1,0,1,0,1,0,"parálisis"
"8892","panacea",0,0,0,0,0,1,0,0,"panacea"
"8893","panache",0,0,0,0,0,1,0,0,"estilo"
"8895","pandemic",0,0,1,0,1,0,1,0,"pandemia"
"8897","pang",0,0,0,0,1,0,0,1,"angustia"
"8898","panic",0,0,1,0,1,0,0,0,"pánico"
"8899","panier",0,0,0,0,0,1,0,0,"pañero"
"8913","paprika",0,0,0,0,0,1,0,0,"pimenton"
"8919","parachute",0,0,1,0,0,0,0,0,"paracaídas"
"8920","parade",0,0,1,1,1,1,0,1,"desfile"
"8925","paragon",0,0,0,1,0,1,0,0,"dechado"
"8930","paralysis",1,0,1,0,1,0,1,0,"parálisis"
"8931","paramount",0,0,0,0,0,1,0,0,"supremo"
"8932","paranoia",0,0,1,0,1,0,0,0,"paranoia"
"8935","paraphrase",0,0,0,0,1,1,0,0,"paráfrasis"
"8936","parasite",0,1,1,0,1,0,0,0,"parásito"
"8941","pardon",0,0,0,0,0,1,0,0,"indulto"
"8942","pare",1,0,1,0,1,0,1,0,"cortar"
"8945","parentage",0,0,0,0,0,1,0,0,"familia"
"8949","parietal",0,0,0,0,0,1,0,0,"parietal"
"8960","parrot",0,1,0,0,1,0,0,0,"loro"
"8963","parsimonious",0,0,0,0,1,0,0,0,"parsimonioso"
"8968","partake",0,0,0,0,0,1,0,0,"participar"
"8972","participation",0,0,0,0,0,1,0,0,"participación"
"8976","parting",0,0,0,0,0,0,1,0,"de despedida"
"8977","partisan",0,0,0,0,1,0,0,0,"partidista"
"8981","partner",0,0,0,0,0,1,0,0,"compañero"
"8982","partnership",0,0,0,0,0,1,0,0,"camaradería"
"8990","passe",0,0,0,0,1,0,0,0,"pasado de moda"
"8994","passion",0,0,0,1,0,1,0,0,"pasión"
"8995","passionate",0,0,0,1,0,1,0,0,"apasionado"
"8996","passive",0,0,0,0,1,0,0,0,"pasivo"
"8997","passivity",0,0,0,0,1,0,0,0,"pasividad"
"9002","pastime",0,0,0,0,0,1,0,0,"pasatiempo"
"9003","pastor",0,0,0,1,0,1,0,0,"pastor"
"9004","pastry",0,0,0,1,0,1,0,0,"Pastelería"
"9005","pasture",0,0,0,0,0,1,0,0,"pastar"
"9008","patch",0,0,0,0,1,0,0,0,"parche"
"9012","patent",0,0,0,0,0,1,0,0,"patentar"
"9016","pathetic",0,1,0,0,1,0,1,0,"patético"
"9020","patience",0,0,0,0,0,1,0,0,"paciencia"
"9021","patient",0,0,0,0,0,1,0,0,"paciente"
"9024","patriarchal",0,0,0,0,0,1,0,0,"patriarcal"
"9030","patron",0,0,0,0,0,1,0,0,"patrón"
"9031","patronage",0,0,0,0,0,1,0,0,"mecenazgo"
"9033","patronizing",0,0,0,0,1,0,0,0,"protector"
"9034","patter",1,0,0,0,1,0,0,0,"tamborileo"
"9036","paucity",1,1,0,0,1,0,1,0,"escasez"
"9037","pauper",0,0,0,0,1,0,1,0,"pobre"
"9044","pawn",0,0,0,0,1,0,0,0,"empeñar"
"9046","pay",0,0,0,1,0,1,0,0,"pagar"
"9047","payback",1,0,0,0,1,0,0,0,"recuperación de la inversión"
"9049","payment",0,0,0,0,1,0,0,0,"pago"
"9051","peace",0,0,0,1,0,1,0,0,"paz"
"9052","peaceable",0,0,0,0,0,1,0,0,"pacífico"
"9053","peaceful",0,0,0,1,0,1,0,1,"pacífico"
"9054","peacock",0,0,0,0,0,1,0,0,"pavo real"
"9061","peck",0,0,0,0,0,1,0,0,"picotear"
"9063","peculiarities",0,0,0,0,1,0,0,0,"peculiaridades"
"9064","peculiarity",0,0,0,0,0,1,0,0,"peculiaridad"
"9071","pedestrian",0,0,0,0,1,0,0,0,"peatonal"
"9073","pedigree",0,0,0,0,0,1,0,0,"árbol genealógico"
"9079","peerless",0,0,0,0,0,1,0,0,"sin par"
"9085","penal",0,0,1,0,1,0,1,0,"penal"
"9086","penalty",1,0,1,0,1,0,1,0,"multa"
"9087","penance",0,0,1,0,0,0,1,0,"penitencia"
"9088","penchant",0,0,0,0,0,1,0,0,"inclinación"
"9097","penetration",1,0,1,0,1,0,0,0,"penetración"
"9099","penitentiary",1,0,0,0,1,0,0,0,"penitenciario"
"9105","pensive",0,0,0,0,0,0,1,0,"pensativo"
"9113","perceive",0,0,0,0,0,1,0,0,"percibir"
"9115","perceptible",0,0,0,0,0,1,0,0,"perceptible"
"9119","perchance",0,0,0,0,0,0,0,1,"tal vez"
"9122","perdition",1,1,1,0,1,0,1,0,"perdición"
"9124","perennial",0,0,0,0,0,1,0,0,"perenne"
"9125","perfect",0,0,0,1,0,1,0,0,"Perfecto"
"9126","perfection",0,0,0,1,0,1,0,1,"perfección"
"9132","performer",0,0,0,0,0,1,0,0,"ejecutante"
"9135","peri",0,0,0,0,0,0,0,1,"peri"
"9137","peril",0,0,1,0,1,0,1,0,"peligro"
"9138","perilous",0,0,1,0,1,0,1,0,"peligroso"
"9146","perish",0,0,1,0,1,0,1,0,"perecer"
"9147","perishable",0,0,0,0,1,0,0,0,"perecedero"
"9148","perished",0,0,0,0,1,0,1,0,"pereció"
"9149","perishing",0,0,1,0,1,0,1,0,"pereciendo"
"9150","perjury",0,0,1,0,1,0,0,1,"perjurio"
"9151","perk",0,0,0,0,0,1,0,0,"gaje"
"9157","permission",0,0,0,0,0,1,0,0,"permiso"
"9163","pernicious",1,0,1,0,1,0,1,0,"pernicioso"
"9166","perpetrator",1,1,1,0,1,0,1,0,"autor"
"9170","perpetuation",0,0,0,0,1,0,0,0,"perpetuación"
"9171","perpetuity",0,0,0,0,0,1,0,0,"perpetuidad"
"9172","perplexed",0,0,0,0,1,0,0,0,"perplejo"
"9174","perplexity",0,0,0,0,1,0,1,0,"perplejidad"
"9175","persecute",1,0,1,0,1,0,0,0,"perseguir"
"9176","persecution",1,1,1,0,1,0,1,0,"persecucion"
"9180","persistence",0,0,0,0,0,1,0,0,"persistencia"
"9181","persistent",0,0,0,0,0,1,0,0,"persistente"
"9184","personable",0,0,0,0,0,1,0,0,"de buen ver"
"9191","perspiration",0,1,0,0,0,0,0,0,"transpiración"
"9196","pertinent",0,0,0,0,0,1,0,0,"pertinente"
"9197","perturbation",0,0,1,0,1,0,0,0,"perturbación"
"9198","pertussis",0,0,0,0,1,0,0,0,"tos ferina"
"9202","perverse",1,1,1,0,1,0,0,0,"perverso"
"9203","perversion",1,1,0,0,1,0,1,0,"perversión"
"9204","pervert",1,1,0,0,1,0,0,0,"pervertido"
"9205","perverted",0,1,0,0,1,0,0,0,"pervertido"
"9206","pessimism",1,0,1,0,1,0,1,0,"pesimismo"
"9207","pessimist",0,0,1,0,1,0,1,0,"pesimista"
"9208","pest",1,1,1,0,1,0,0,0,"parásito"
"9209","pestilence",0,1,1,0,1,0,0,0,"pestilencia"
"9210","pet",0,0,0,0,1,0,0,0,"mascota"
"9214","petroleum",0,1,0,0,1,1,0,0,"petróleo"
"9216","petty",0,0,0,0,1,0,0,0,"insignificante"
"9219","phalanx",0,0,1,0,0,0,0,0,"falange"
"9220","phantom",0,0,1,0,1,0,0,0,"fantasma"
"9221","pharmaceutical",0,0,0,0,0,1,0,0,"farmacéutico"
"9228","philanthropist",0,0,0,0,0,1,0,0,"filántropo"
"9229","philanthropy",0,0,0,0,0,1,0,0,"filantropía"
"9230","philosopher",0,0,0,0,0,1,0,0,"filósofo"
"9234","phlegm",0,1,0,0,1,0,0,0,"flema"
"9235","phoenix",0,0,0,0,0,1,0,0,"fénix"
"9237","phonetic",0,0,0,0,0,1,0,0,"fonético"
"9242","phony",1,1,0,0,1,0,0,0,"falso"
"9255","physician",0,0,0,0,0,1,0,0,"médico"
"9257","physics",0,0,0,0,0,1,0,0,"física"
"9258","physiology",0,0,0,0,0,1,0,0,"fisiología"
"9259","physique",0,0,0,0,0,1,0,0,"físico"
"9264","pick",0,0,0,0,0,1,0,0,"elegir"
"9266","picket",1,0,1,0,1,0,0,0,"piquete"
"9267","picketing",1,0,0,0,1,0,0,0,"piquetes"
"9268","pickle",0,0,0,0,1,0,0,0,"pepinillo"
"9270","picnic",0,0,0,1,0,1,0,1,"picnic"
"9273","picturesque",0,0,0,1,0,1,0,0,"pintoresco"
"9279","piety",0,0,0,0,0,1,0,0,"piedad"
"9280","pig",0,1,0,0,1,0,0,0,"cerdo"
"9281","pigeon",0,0,0,0,1,0,0,0,"paloma"
"9285","piles",0,1,0,0,1,0,0,0,"pila de algo"
"9288","pill",0,0,0,0,0,1,0,0,"píldora"
"9289","pillage",1,1,1,0,1,0,0,0,"pillaje"
"9291","pillow",0,0,0,0,0,1,0,0,"almohada"
"9293","pilot",0,0,0,0,0,1,0,0,"piloto"
"9294","pimp",0,0,0,0,1,0,0,0,"chulo"
"9295","pimple",0,1,0,0,1,0,0,0,"espinilla"
"9299","pine",0,0,0,0,1,0,1,0,"pino"
"9303","pinion",0,0,1,0,1,0,0,0,"piñón"
"9305","pinnacle",0,0,0,0,0,1,0,0,"pináculo"
"9306","pioneer",0,0,0,0,0,1,0,0,"pionero"
"9307","pious",0,1,0,0,0,1,1,0,"piadoso"
"9314","pique",1,0,0,0,1,0,0,0,"piqué"
"9315","piracy",0,0,0,0,1,0,0,0,"piratería"
"9316","pirate",1,0,0,0,1,0,0,0,"pirata"
"9318","pistol",0,0,0,0,1,0,0,0,"pistola"
"9323","pitfall",1,1,1,0,1,0,1,1,"trampa"
"9324","pith",0,0,0,0,0,1,0,0,"médula"
"9327","pity",0,0,0,0,0,0,1,0,"lástima"
"9328","pivot",0,0,0,0,0,1,0,0,"pivote"
"9330","placard",0,0,0,0,0,0,0,1,"cartel"
"9333","placid",0,0,0,0,0,1,0,0,"plácido"
"9335","plagiarism",0,1,0,0,1,0,0,0,"plagio"
"9336","plague",0,1,1,0,1,0,1,0,"Plaga"
"9339","plaintiff",0,0,0,0,1,0,0,0,"demandante"
"9340","plaintive",0,0,0,0,0,0,1,0,"lastimero"
"9348","planning",0,0,0,0,0,1,0,0,"planificación"
"9360","plated",0,0,0,0,1,0,0,0,"chapado"
"9368","player",0,0,0,0,1,0,0,0,"jugador"
"9369","playful",1,0,0,1,0,1,0,1,"juguetón"
"9370","playground",0,0,0,1,0,1,0,1,"patio de juegos"
"9371","playhouse",0,0,0,1,0,1,0,0,"teatro"
"9375","plea",0,0,1,0,1,0,1,0,"petición"
"9376","pleasant",0,0,0,1,0,1,0,1,"agradable"
"9377","pleased",0,0,0,1,0,1,0,0,"encantado"
"9378","pleasurable",0,0,0,1,0,1,0,0,"agradable"
"9381","pledge",0,0,0,1,0,1,0,0,"promesa"
"9383","plenary",0,0,0,0,0,1,0,0,"plenario"
"9384","plentiful",0,0,0,0,0,1,0,0,"abundante"
"9388","plexus",0,0,0,0,0,1,0,0,"plexo"
"9392","plight",0,1,1,0,1,0,1,0,"situación"
"9394","plodding",0,0,0,0,1,0,0,0,"laborioso"
"9404","plum",0,0,0,0,0,1,0,0,"ciruela"
"9406","plumb",0,0,0,0,0,1,0,0,"sondear"
"9408","plummet",0,0,1,0,1,0,0,0,"plomada"
"9411","plunder",1,1,1,0,1,0,1,1,"saquear"
"9412","plunge",0,0,1,0,1,0,0,0,"inmersión"
"9415","plush",0,0,0,0,0,1,0,0,"felpa"
"9417","ply",0,0,0,0,0,1,0,0,"capa"
"9418","pneumonia",0,0,1,0,1,0,0,0,"neumonía"
"9419","poaching",1,1,1,0,1,0,1,0,"caza furtiva"
"9431","pointedly",0,0,0,0,0,1,0,0,"intencionadamente"
"9433","pointless",0,0,0,0,1,0,1,0,"inútil"
"9435","poison",1,1,1,0,1,0,1,0,"veneno"
"9436","poisoned",1,1,1,0,1,0,1,0,"envenenado"
"9437","poisoning",0,1,0,0,1,0,0,0,"envenenamiento"
"9438","poisonous",1,1,1,0,1,0,1,0,"venenoso"
"9439","poke",0,0,0,0,1,0,0,0,"dar un toque"
"9442","polarity",0,0,0,0,0,0,0,1,"polaridad"
"9444","polemic",1,1,0,0,1,0,0,0,"polémica"
"9445","police",0,0,1,0,0,1,0,0,"policía"
"9446","policeman",0,0,1,0,0,1,0,0,"policía"
"9448","polio",0,0,1,0,1,0,1,0,"polio"
"9449","polish",0,0,0,0,0,1,0,0,"polaco"
"9450","polished",0,0,0,0,0,1,0,0,"pulido"
"9451","polite",0,0,0,0,0,1,0,0,"educado"
"9452","politeness",0,0,0,0,0,1,0,0,"cortesía"
"9453","politic",0,1,0,0,0,1,0,0,"diplomático"
"9455","politics",1,0,0,0,0,0,0,0,"política"
"9458","pollute",0,1,0,0,1,0,0,0,"contaminar"
"9459","pollution",0,1,0,0,1,0,0,0,"contaminación"
"9461","polygamy",0,1,0,0,1,0,0,0,"poligamia"
"9466","pomp",0,0,0,0,1,0,0,0,"pompa"
"9467","pompous",0,1,0,0,1,0,0,0,"pomposo"
"9471","ponderous",0,0,0,0,1,0,0,0,"pesado"
"9477","pool",0,0,0,0,0,1,0,0,"piscina"
"9479","poorly",0,0,0,0,1,0,0,0,"mal"
"9480","pop",0,0,0,0,1,0,0,1,"estallido"
"9481","pope",0,0,0,0,0,1,0,0,"papa"
"9484","popularity",0,0,0,0,0,1,0,0,"popularidad"
"9485","popularized",0,0,0,0,0,1,0,0,"popularizado"
"9486","population",0,0,0,0,0,1,0,0,"población"
"9490","porcupine",0,0,0,0,1,0,0,0,"puerco espín"
"9493","porn",0,1,0,0,1,0,0,0,"pornografía"
"9494","porno",0,0,0,0,1,0,0,0,"porno"
"9495","pornographic",0,0,0,0,1,0,0,0,"pornográfico"
"9496","pornography",0,1,0,0,1,0,0,0,"pornografía"
"9501","portable",0,0,0,0,0,1,0,0,"portátil"
"9511","pose",0,0,0,0,1,0,0,0,"pose"
"9515","posse",0,0,1,0,0,0,0,0,"grupo"
"9516","possess",0,0,0,1,0,1,0,0,"poseer"
"9517","possessed",1,1,1,0,1,0,0,0,"poseído"
"9519","possession",1,1,1,0,1,0,0,0,"posesión"
"9528","posthumous",0,0,0,0,1,0,1,0,"póstumo"
"9531","postponement",0,0,0,0,1,0,0,1,"aplazamiento"
"9536","potable",0,0,0,0,0,1,0,0,"potable"
"9537","potency",0,0,0,0,0,1,0,0,"potencia"
"9547","pound",1,0,0,0,1,0,0,0,"libra"
"9549","poverty",1,1,1,0,1,0,1,0,"pobreza"
"9550","pow",1,0,0,0,0,0,0,0,"pow"
"9554","powerful",1,1,1,1,0,1,0,0,"poderoso"
"9555","powerfully",0,0,1,0,0,1,0,0,"poderosamente"
"9556","powerless",1,1,1,0,1,0,1,0,"impotente"
"9561","practice",0,0,0,0,0,1,0,0,"práctica"
"9562","practiced",0,0,0,1,0,1,0,1,"experto"
"9563","practise",0,0,0,0,0,1,0,0,"práctica"
"9566","praise",0,0,0,1,0,1,0,0,"elogio"
"9567","praised",0,0,0,1,0,1,0,0,"alabado"
"9568","praiseworthy",0,0,0,1,0,1,0,1,"loable"
"9569","prank",0,0,0,0,1,0,0,1,"broma"
"9571","pray",0,0,1,1,0,1,0,1,"rezar"
"9577","precarious",0,0,1,0,1,0,1,0,"precario"
"9578","precaution",0,0,0,0,0,1,0,0,"precaución"
"9580","precede",0,0,0,0,0,1,0,0,"preceder"
"9581","precedence",0,0,0,0,0,1,0,0,"precedencia"
"9587","precinct",0,0,0,0,1,0,0,0,"recinto"
"9589","precious",0,0,0,1,0,1,0,1,"precioso"
"9590","precipice",0,0,1,0,0,0,0,0,"precipicio"
"9594","precise",0,0,0,0,0,1,0,0,"preciso"
"9596","precision",0,0,0,0,0,1,0,0,"precisión"
"9597","preclude",1,0,0,0,0,0,0,0,"imposibilitar"
"9600","predatory",0,0,0,0,1,0,0,0,"depredador"
"9602","predicament",0,0,1,0,1,0,0,0,"Predicamento"
"9609","predilection",0,0,0,0,0,1,0,0,"predilección"
"9614","predominant",0,0,0,0,0,1,0,0,"predominante"
"9616","preeminent",0,0,0,0,0,1,0,0,"preeminente"
"9620","prefer",0,0,0,0,0,1,0,0,"preferir"
"9624","pregnancy",0,1,0,0,1,0,0,0,"el embarazo"
"9626","prejudice",1,0,0,0,1,0,0,0,"prejuicio"
"9627","prejudiced",0,1,1,0,1,0,0,0,"parcial"
"9628","prejudicial",1,0,0,0,1,0,0,0,"perjudicial"
"9631","premature",0,0,0,0,0,0,0,1,"prematuro"
"9633","premeditated",0,0,1,0,1,0,0,0,"premeditado"
"9634","premier",0,0,0,0,0,1,0,0,"primer ministro"
"9636","premises",0,0,0,0,0,1,0,0,"instalaciones"
"9642","prepare",0,0,0,0,0,1,0,0,"preparar"
"9643","prepared",0,0,0,0,0,1,0,0,"preparado"
"9650","prescient",0,0,0,0,0,1,0,0,"presciente"
"9654","presence",0,0,0,0,0,1,0,0,"presencia"
"9655","present",0,0,0,1,0,1,0,1,"presente"
"9656","presentable",0,0,0,0,0,1,0,0,"presentable"
"9658","presentment",0,0,0,0,1,1,0,0,"presentación"
"9660","preservative",0,0,0,1,0,1,0,1,"preservativo"
"9661","preserve",0,0,0,0,0,1,0,0,"preservar"
"9666","president",0,0,0,0,0,1,0,0,"presidente"
"9669","pressure",0,0,0,0,1,0,0,0,"presión"
"9670","prestige",0,0,0,1,0,1,0,0,"prestigio"
"9671","presto",0,0,0,1,0,1,0,1,"presto"
"9674","presumptuous",1,1,0,0,1,0,0,0,"presuntuoso"
"9676","pretend",0,0,0,0,1,0,0,0,"fingir"
"9677","pretended",0,0,0,0,1,0,0,0,"fingido"
"9678","pretending",1,0,0,0,1,0,0,0,"fingiendo"
"9679","pretense",0,0,0,0,1,0,0,0,"pretensión"
"9680","pretensions",0,0,0,0,1,0,0,0,"pretensiones"
"9682","pretty",0,0,0,1,0,1,0,0,"bonita"
"9683","prevail",0,0,0,1,0,1,0,0,"prevalecer"
"9687","prevent",0,0,1,0,0,0,0,0,"prevenir"
"9689","prevention",0,0,0,0,0,1,0,0,"prevención"
"9690","preventive",0,0,0,0,1,0,0,0,"preventivo"
"9693","prey",0,0,1,0,1,0,0,0,"presa"
"9695","priceless",0,0,0,0,0,1,0,0,"no tiene precio"
"9696","prick",1,1,1,0,1,0,0,1,"pinchazo"
"9697","prickly",0,0,0,0,1,0,0,0,"espinoso"
"9698","pride",0,0,0,1,0,1,0,0,"orgullo"
"9699","priest",0,0,0,0,0,1,0,0,"sacerdote"
"9700","priesthood",0,0,0,1,0,1,1,0,"sacerdocio"
"9701","priestly",0,0,0,0,0,1,0,0,"sacerdotal"
"9703","primacy",0,0,0,0,0,1,0,0,"primacía"
"9704","primary",0,0,0,0,0,1,0,0,"primario"
"9707","prime",0,0,0,0,0,1,0,0,"principal"
"9709","primer",0,0,0,0,0,1,0,0,"cebador"
"9714","prince",0,0,0,0,0,1,0,0,"Príncipe"
"9715","princely",0,0,0,1,0,1,0,1,"principesco"
"9716","princess",0,0,0,0,0,1,0,0,"princesa"
"9717","principal",0,0,0,0,0,1,0,0,"principal"
"9728","prison",1,0,1,0,1,0,1,0,"prisión"
"9729","prisoner",1,1,1,0,1,0,1,0,"prisionero"
"9730","pristine",0,0,0,0,0,1,0,0,"prístino"
"9735","privileged",0,0,0,1,0,1,0,0,"privilegiado"
"9736","privy",0,0,0,0,1,0,0,0,"privado"
"9739","probation",0,0,1,0,0,0,1,0,"libertad condicional"
"9743","probity",0,0,0,0,0,1,0,0,"probidad"
"9744","problem",0,0,1,0,1,0,1,0,"problema"
"9745","procedure",0,0,1,0,0,1,0,0,"procedimiento"
"9750","procession",0,0,0,1,0,1,1,1,"procesión"
"9753","procrastinate",0,0,0,0,1,0,0,0,"aplazar"
"9754","procrastination",0,0,0,0,1,0,0,0,"dilación"
"9756","proctor",0,0,0,0,0,1,0,0,"procurador"
"9757","procure",0,0,0,0,0,1,0,0,"obtener"
"9760","prodigal",0,0,0,0,1,1,0,0,"pródigo"
"9761","prodigious",0,0,0,0,0,1,0,0,"prodigioso"
"9762","prodigy",0,0,0,0,0,1,0,0,"prodigio"
"9765","producer",0,0,0,0,0,1,0,0,"productor"
"9766","producing",0,0,0,0,0,1,0,0,"productor"
"9768","production",0,0,0,0,0,1,0,0,"producción"
"9769","productive",0,0,0,0,0,1,0,0,"productivo"
"9770","productivity",0,0,0,0,0,1,0,0,"productividad"
"9771","profane",1,0,0,0,1,0,0,0,"profano"
"9772","profanity",1,0,0,0,1,0,0,0,"blasfemia"
"9774","profession",0,0,0,0,0,1,0,0,"profesión"
"9775","professional",0,0,0,0,0,1,0,0,"profesional"
"9776","professor",0,0,0,0,0,1,0,0,"profesor"
"9778","proficiency",0,0,0,1,0,1,0,1,"competencia"
